,StartDate,EndDate,Progress,duration_in_seconds,Finished,RecordedDate,ResponseId,survey_language,Q_consent,Q_age_real,Q_citizenship,Q_gender,Q_lang_english,Q_lang_french,Q_lang_aboriginal,Q_lang_arabic,Q_lang_chinese,Q_lang_filipino,Q_lang_german,Q_lang_indian,Q_lang_italian,Q_lang_korean,Q_lang_pakistani,Q_lang_persian,Q_lang_russian,Q_lang_spanish,Q_lang_tamil,Q_lang_vietnamese,Q_lang_other,Q_lang_dk_pna,Q_lang_aboriginal_TEXT,Q_lang_other_TEXT,Q_liveqc,Q_postalcode,Q_education,Q_employed,Q_employed_other_TEXT,Q_household,Q_income,Q_endsmeet,Q_bornca,Q_borncountry,Q_identity,Q_identity_other_TEXT,Q_id_can_happy,Q_id_can_attached,Q_id_can_understand,Q_id_can_pride,Q_id_frcan_happy,Q_id_frcan_attached,Q_id_frcan_understand,Q_id_frcan_pride,Q_id_qc_happy,Q_id_qc_attached,Q_id_qc_understand,Q_id_qc_pride,Q_id_other_happy,Q_id_other_attached,Q_id_other_understand,Q_id_other_pride,Q_attcheck1_response,Q_group_rewards,Q_indiv_express,Q_group_harmony,Q_indiv_rightswrong,Q_group_teamwork,Q_qc_roc_diff_lifestyle,Q_qc_roc_diff_thinking,Q_qc_roc_diff_values,Q_qc_roc_diff_culture,Q_qc_roc_diff_religion,Q_qc_roc_diff_politics,Q_trust_fedgov,Q_trust_qcgov,Q_trust_pubservants,Q_trust_mainmedia,Q_trust_altmedia,Q_trust_socmedia,Q_trust_courts,Q_trust_business,Q_trust_unions,Q_fed_reform_possibl,Q_qc_right_separate,Q_qc_resources_sover,Q_sovereignty_feasib,Q_gov_level_important,Q_gov_level_closest,Q_gov_level_national,Q_future_independent,Q_future_sovereign_assoc,Q_future_special_status,Q_future_province,Q_imm_toomuch_qc,Q_imm_levels_qc,Q_mostissue,Q_sovvote_qc,Q_issueown_qc_economy,Q_issueown_qc_healthcare,Q_issueown_qc_education,Q_issueown_qc_environment,Q_issueown_qc_interests,Q_issueown_qc_identity,Q_issueown_qc_immigration,Q_econqc_prosp,Q_econqc_persp,Q_frthreat_qc,Q_econqc_indy_persp,Q_frqc_persp,Q_frqc_indy_persp,Q_secular_symbols,Q_secular_separation,Q_secular_prayerban,Q_secular_schoolfunding,Q_culture_library,Q_culture_museum,Q_culture_shows,Q_culture_qcmusic,Q_culture_qcshow,Q_culture_qcmovie,Q_culture_qcbook,Q_culture_qcfood,Q_culture_threat_qc,Q_risk,Q_ft_liberal,Q_ft_pq,Q_ft_caq,Q_ft_qs,Q_ft_pcq,Q_blame,Q_jobs,Q_gap,Q_donew,Q_therm_feminists,Q_therm_gayslesbians,Q_therm_trans,Q_attcheck2_selected_yes,Q_attcheck2_selected_no,Q_provvote_2022,Q_provvote_2022_other_TEXT,Q_fedvote_2025,Q_fedvote_2025_other_TEXT,Q_provvote,Q_provvote_other_TEXT,Q_fedvote,Q_fedvote_other_TEXT,Q_qccan_att_enviro_powers,Q_qccan_att_racism_qc,Q_qccan_att_lang_secular,Q_qccan_att_colonial_shame,Q_qccan_att_better_in_canada,Q_qccan_att_french_fear,Q_qccan_att_pq_postpone,Q_qccan_att_gov_ineffective,Q_qccan_att_culture_sovereign,Q_qccan_att_immi_powers,Q_scc_strike_qc_laws,Q_trust_debate_group,current_date,lang_survey,Q_TotalDuration,pid,mother_tongue,district_code,complete_postal_code,region,district_name,rmr3,Q_education_cat,duration_in_minutes,passed_attention,weight_general,Scores_3Estimateurs,Scores_GD,Phinney_1,Phinney_2,Phinney_3,Phinney_4,Scores_Phinney,Scores_Triandis125,Scores_Differences,Scores_woke
332,2025-09-04 18:19:22,2025-09-04 18:30:33,100.0,670.0,1.0,2025-09-04 18:30:34,R_3fKhI7W4roprCRV,1.0,1.0,18.0,1.0,1.0,,French,,,,,,,,,,,,,,,,,,,1.0,J2W2E1,6.0,8.0,,6.0,5.0,1.0,2.0,China,4.0,Chinoise,,,,,,,,,,,,,6.0,6.0,5.0,6.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,6.0,5.0,5.0,8.0,1.0,6.0,6.0,,,4.0,4.0,4.0,3.0,3.0,2.0,1.0,4.0,2.0,5.0,2.0,1.0,2.0,1.0,2.0,3.0,6.0,4.0,7.0,1.0,4.0,6.0,4.0,2.0,1.0,3.0,2.0,1.0,,6.0,6.0,,4.0,4.0,5.0,2.0,2.0,3.0,3.0,3.0,1.0,5.0,,70.0,50.0,,0.0,6.0,2.0,2.0,6.0,,,,1.0,1.0,4.0,,2.0,,4.0,,8.0,,5.0,6.0,5.0,,10.0,5.0,8.0,6.0,4.0,5.0,3.0,6.0,20250904.0,1.0,670.0,1c811380-e884-f011-b3cd-0022486d9fd1,1.0,24067.0,0.0,Montérégie,Saint-Jean,1.0,2.0,11.166666666666666,1.0,0.8029187917709351,-0.3084976007419388,-0.9669385003676202,,,,,,-0.4577998687981935,0.6270164553877993,
333,2025-09-03 14:52:11,2025-09-03 15:12:19,100.0,1208.0,1.0,2025-09-03 15:12:20,R_7RXnBTWXLMOY5zx,1.0,1.0,74.0,1.0,2.0,,French,,,,,,,,,,,,,,,,,,,1.0,G1R1N4,8.0,2.0,,3.0,4.0,3.0,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,7.0,9.0,1.0,2.0,5.0,4.0,6.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,4.0,1.0,5.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,2.0,3.0,1.0,8.0,10.0,7.0,10.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,5.0,63.0,3.0,88.0,2.0,4.0,5.0,1.0,1.0,54.0,84.0,56.0,1.0,1.0,4.0,,1.0,,4.0,,1.0,,8.0,7.0,7.0,1.0,1.0,6.0,7.0,3.0,10.0,8.0,2.0,2.0,20250903.0,1.0,1208.0,1c828794-5688-f011-b3cd-0022486d9fd1,1.0,24059.0,0.0,Quebec Region,Québec,2.0,2.0,20.133333333333333,1.0,0.6116467118263245,1.3943229861326387,1.5700684234571671,1.0,1.0,1.0,1.0,0.7793021081876353,-1.674875882428583,-1.0344109627539744,-0.2095386670705764
334,2025-09-02 14:39:46,2025-09-02 14:52:26,100.0,760.0,1.0,2025-09-02 14:52:27,R_7tTCgrzkI7En4U9,1.0,1.0,21.0,1.0,1.0,,French,,,,,,,,,,,,,,,,,,,1.0,H4E2Y4,8.0,3.0,,6.0,9.0,2.0,1.0,,3.0,,,,,,4.0,4.0,4.0,4.0,,,,,,,,,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,4.0,5.0,6.0,7.0,4.0,7.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,3.0,2.0,1.0,2.0,3.0,4.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,6.0,5.0,9.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,53.0,22.0,26.0,56.0,0.0,4.0,3.0,2.0,2.0,100.0,100.0,100.0,1.0,1.0,3.0,,2.0,,3.0,,2.0,,5.0,8.0,,7.0,10.0,6.0,10.0,6.0,5.0,4.0,3.0,2.0,20250902.0,1.0,760.0,1c8a1380-e884-f011-b3cd-0022486d9fd1,1.0,24037.0,0.0,West Island,LaSalle—Émard—Verdun,1.0,2.0,12.666666666666666,1.0,0.8029187917709351,-1.3054165908181599,0.2929128836695115,4.0,4.0,4.0,4.0,-2.6265494945328025,-0.4788371272624584,-0.6186621616423209,1.0652402052199588
335,2025-09-04 07:05:50,2025-09-04 07:22:09,100.0,979.0,1.0,2025-09-04 07:22:10,R_7S0GqsdqI2K2B4b,1.0,1.0,45.0,1.0,2.0,,French,,,,,,,,,,,,,,,,,,,1.0,J2T4C5,6.0,1.0,,3.0,4.0,4.0,1.0,,1.0,,,,,,,,,,4.0,2.0,3.0,1.0,,,,,1.0,3.0,2.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,5.0,7.0,4.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,3.0,3.0,1.0,4.0,3.0,1.0,10.0,10.0,10.0,10.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,15.0,65.0,30.0,0.0,70.0,1.0,2.0,2.0,3.0,10.0,100.0,10.0,1.0,1.0,2.0,,3.0,,5.0,,3.0,,5.0,1.0,10.0,1.0,5.0,8.0,1.0,8.0,10.0,10.0,2.0,2.0,20250904.0,1.0,979.0,1c938794-5688-f011-b3cd-0022486d9fd1,1.0,24066.0,0.0,Montérégie,Saint-Hyacinthe—Bagot,3.0,2.0,16.316666666666666,1.0,0.9979069232940674,1.1456647535891484,-1.274770300203677,4.0,2.0,3.0,1.0,-0.9556292467493885,0.7592761448321959,-0.21785722368277766,-1.3037132205661988
336,2025-09-08 11:55:13,2025-09-08 12:05:43,100.0,629.0,1.0,2025-09-08 12:05:43,R_6FlTEgBDDLujyut,2.0,1.0,32.0,1.0,1.0,,French,,,,,,,,,,,,,,,,,,,1.0,H3C1A1,8.0,1.0,,3.0,8.0,2.0,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,7.0,9.0,7.0,9.0,7.0,6.0,8.0,5.0,7.0,6.0,3.0,6.0,6.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,6.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,0.0,10.0,0.0,9.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,100.0,10.0,75.0,1.0,4.0,5.0,2.0,2.0,100.0,100.0,100.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,9.0,,10.0,,8.0,6.0,8.0,5.0,10.0,8.0,3.0,2.0,20250908.0,2.0,629.0,1ce20897-5688-f011-b3cd-0022486d9fd1,1.0,24077.0,0.0,West Island,Ville-Marie—Le Sud-Ouest—Île-des-Sœurs,1.0,2.0,10.483333333333333,1.0,0.8029187917709351,-1.3454896916502743,0.8493310981276477,1.0,1.0,1.0,1.0,0.7793021081876353,1.5734828283213347,0.2720140614310499,
337,2025-09-03 11:24:34,2025-09-03 11:38:49,100.0,854.0,1.0,2025-09-03 11:38:49,R_7QGjBMLQyLtRteQ,2.0,1.0,51.0,1.0,1.0,English,,,,,,,,,,,,,,,,,,,,1.0,H4H,7.0,6.0,,2.0,2.0,4.0,1.0,,2.0,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,1.0,3.0,2.0,1.0,1.0,5.0,2.0,2.0,3.0,2.0,2.0,1.0,7.0,0.0,6.0,6.0,0.0,0.0,6.0,4.0,5.0,6.0,5.0,5.0,5.0,2.0,1.0,1.0,4.0,4.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,6.0,3.0,4.0,3.0,1.0,6.0,3.0,3.0,2.0,3.0,2.0,4.0,0.0,5.0,0.0,10.0,3.0,5.0,3.0,2.0,1.0,3.0,3.0,5.0,2.0,3.0,69.0,40.0,0.0,,0.0,3.0,4.0,1.0,1.0,90.0,90.0,10.0,1.0,1.0,6.0,Green,8.0,,3.0,,2.0,,7.0,10.0,1.0,10.0,10.0,0.0,10.0,8.0,,2.0,1.0,3.0,20250903.0,2.0,854.0,1ced0897-5688-f011-b3cd-0022486d9fd1,3.0,24037.0,0.0,West Island,LaSalle—Émard—Verdun,1.0,2.0,14.233333333333333,1.0,0.7054843306541443,-1.3054165908181599,0.9935554569589261,1.0,2.0,1.0,2.0,0.21975133277965325,0.7887814265030986,-0.1950790950108644,1.9761732797391318
338,2025-09-05 05:14:33,2025-09-05 05:39:21,100.0,1487.0,1.0,2025-09-05 05:39:22,R_7Rm69KWxmAWIErZ,1.0,1.0,60.0,1.0,1.0,,French,,,,,,,,,,,,,,,,,,,1.0,H4E3E9,9.0,2.0,,6.0,3.0,2.0,1.0,,1.0,,,,,,,,,,2.0,1.0,1.0,2.0,,,,,1.0,6.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,8.0,0.0,0.0,8.0,5.0,8.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,3.0,3.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,8.0,0.0,6.0,2.0,4.0,4.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,40.0,78.0,30.0,56.0,0.0,2.0,5.0,1.0,2.0,50.0,50.0,50.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,4.0,6.0,4.0,1.0,5.0,3.0,5.0,5.0,6.0,3.0,3.0,2.0,20250905.0,1.0,1487.0,1cf10897-5688-f011-b3cd-0022486d9fd1,1.0,24037.0,0.0,West Island,LaSalle—Émard—Verdun,1.0,3.0,24.783333333333335,1.0,0.7706243395805359,-0.5816569057651496,0.5788982060822194,2.0,1.0,1.0,2.0,0.2028794454553002,1.5461609522282558,0.002747876499316437,-0.3919010926531802
339,2025-08-29 09:53:26,2025-08-29 09:58:34,100.0,307.0,1.0,2025-08-29 09:58:35,R_1f0CThjrunoyGlD,2.0,1.0,42.0,1.0,2.0,English,French,,,,,German,,,,,,,,,,,,,,1.0,H2L,10.0,1.0,,1.0,6.0,2.0,1.0,,2.0,,3.0,2.0,2.0,1.0,,,,,,,,,,,,,1.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,1.0,2.0,49.0,49.0,50.0,50.0,52.0,4.0,2.0,2.0,3.0,52.0,52.0,52.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,5.0,5.0,6.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,2.0,3.0,20250829.0,2.0,307.0,1d036a82-e884-f011-b3cd-0022486d9fd1,4.0,24077.0,0.0,West Island,Ville-Marie—Le Sud-Ouest—Île-des-Sœurs,1.0,3.0,5.116666666666666,1.0,1.190509557723999,0.6639203168545619,-0.37985872239615887,3.0,2.0,2.0,1.0,-0.3798961545838909,-0.06121515628575656,-0.8111225919912589,0.15401411290283706
340,2025-09-06 08:03:05,2025-09-06 08:19:50,100.0,1004.0,1.0,2025-09-06 08:19:53,R_3VmydaLpCI9QzaF,1.0,1.0,66.0,1.0,2.0,,French,,,,,,,,,,,,,,,,,,,1.0,G8Y5J5,10.0,3.0,,3.0,5.0,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,8.0,8.0,7.0,9.0,3.0,3.0,9.0,7.0,7.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,9.0,9.0,8.0,8.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,10.0,90.0,50.0,25.0,0.0,2.0,4.0,1.0,2.0,75.0,75.0,75.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,9.0,8.0,10.0,8.0,2.0,5.0,1.0,1.0,10.0,9.0,2.0,3.0,20250906.0,1.0,1004.0,1d0f2f97-5688-f011-b3cd-0022486d9fd1,1.0,24076.0,0.0,Centre-du-Quebec & Mauricie,Trois-Rivières,3.0,3.0,16.733333333333334,1.0,0.9706746339797974,1.651910262803456,0.30068909885315126,1.0,1.0,1.0,1.0,0.7793021081876353,-1.2720065522873323,-0.6242039729697876,1.247309613004614
341,2025-09-10 09:36:01,2025-09-10 10:48:23,100.0,4342.0,1.0,2025-09-10 10:48:24,R_7l6pn8seC5jzJlz,1.0,1.0,19.0,1.0,1.0,,French,,,,,,,,,,,,,,,,,,,1.0,G7X5K4,6.0,5.0,,5.0,2.0,2.0,1.0,,2.0,,2.0,3.0,3.0,2.0,,,,,,,,,,,,,1.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,,,,7.0,6.0,6.0,,,,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,3.0,1.0,4.0,3.0,1.0,0.0,,0.0,8.0,3.0,4.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,,,,,,3.0,6.0,6.0,2.0,100.0,100.0,100.0,1.0,1.0,7.0,,2.0,,8.0,,2.0,,4.0,,0.0,,,8.0,,,8.0,0.0,2.0,1.0,20250910.0,1.0,4342.0,1d206a82-e884-f011-b3cd-0022486d9fd1,1.0,24032.0,0.0,"Nord-du-Québec, Côte-Nord & Saguenay",Jonquière,3.0,2.0,72.36666666666666,1.0,1.009974479675293,0.18217588011997501,-0.47546295988412535,2.0,3.0,3.0,2.0,-0.9148429642269885,0.34165417385549407,0.913355132581299,
342,2025-08-29 09:53:45,2025-08-29 10:02:01,100.0,495.0,1.0,2025-08-29 10:02:02,R_1MP8pNVBfScepCF,2.0,1.0,25.0,1.0,2.0,,French,,,,,,,,,,,,,,,,,,,1.0,G5L4T8,7.0,5.0,,1.0,3.0,4.0,1.0,,3.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,8.0,8.0,9.0,4.0,7.0,6.0,6.0,6.0,6.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,5.0,5.0,3.0,4.0,1.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,1.0,9.0,10.0,10.0,10.0,4.0,5.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,74.0,77.0,18.0,72.0,55.0,3.0,2.0,3.0,2.0,89.0,95.0,76.0,1.0,1.0,4.0,,2.0,,1.0,,2.0,,7.0,8.0,7.0,6.0,8.0,8.0,7.0,8.0,6.0,4.0,2.0,4.0,20250829.0,2.0,495.0,1d6c1380-e884-f011-b3cd-0022486d9fd1,1.0,24018.0,0.0,Bas-du-Fleuve & Est-du-Quebec,Rimouski-Neigette—Témiscouata—Les Basques,3.0,2.0,8.25,1.0,1.1160082817077637,0.41526208431107164,-0.6097749093216466,1.0,1.0,1.0,1.0,0.7793021081876353,-0.8754218397748954,0.047127163926587314,0.8831707974353034
343,2025-09-01 17:33:50,2025-09-01 17:52:07,100.0,1096.0,1.0,2025-09-01 17:52:08,R_6P18qdS6QWq3uV3,1.0,1.0,70.0,1.0,1.0,,French,,,,,,,,,,,,,,,,,,,1.0,J4B4J5,5.0,2.0,,3.0,4.0,1.0,1.0,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,6.0,6.0,4.0,8.0,1.0,2.0,5.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,7.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,10.0,10.0,10.0,10.0,3.0,4.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,50.0,74.0,79.0,9.0,3.0,2.0,2.0,3.0,2.0,45.0,45.0,45.0,1.0,1.0,2.0,,1.0,,2.0,,1.0,,8.0,5.0,10.0,0.0,8.0,10.0,4.0,1.0,8.0,10.0,2.0,1.0,20250901.0,1.0,1096.0,1d891380-e884-f011-b3cd-0022486d9fd1,1.0,24014.0,0.0,Montérégie,Pierre-Boucher—Les Patriotes—Verchères,1.0,1.0,18.266666666666666,1.0,1.0489732027053833,0.9125785493980522,-0.9080787685908192,1.0,1.0,1.0,1.0,0.7793021081876353,-1.674875882428583,0.16944849410001225,-0.7563329260204391
344,2025-09-02 18:33:54,2025-09-02 19:59:15,100.0,5121.0,1.0,2025-09-02 19:59:16,R_1gZMczSewgATQBI,1.0,1.0,51.0,1.0,1.0,,French,,,,,,,,,,,,,,,,,,,1.0,H1J2H2,10.0,1.0,,3.0,7.0,2.0,1.0,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,8.0,8.0,2.0,8.0,7.0,2.0,4.0,5.0,5.0,5.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,5.0,3.0,3.0,1.0,3.0,2.0,3.0,10.0,10.0,8.0,8.0,4.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,75.0,45.0,10.0,30.0,10.0,3.0,4.0,3.0,2.0,75.0,75.0,75.0,1.0,1.0,3.0,,2.0,,3.0,,2.0,,3.0,2.0,8.0,2.0,10.0,6.0,10.0,3.0,2.0,4.0,1.0,3.0,20250902.0,1.0,5121.0,1dee0897-5688-f011-b3cd-0022486d9fd1,1.0,24029.0,0.0,Montreal Est,Honoré-Mercier,1.0,3.0,85.35,1.0,0.7706243395805359,-1.3054165908181599,-0.05335669486351028,1.0,1.0,1.0,1.0,0.7793021081876353,-0.06121515628575656,-0.21101529910927153,-0.9392813871989399
345,2025-09-10 14:34:59,2025-09-10 14:53:20,100.0,1100.0,1.0,2025-09-10 14:53:21,R_7mO4q86y1hBX8Ax,2.0,1.0,47.0,1.0,1.0,English,,,,,,,,,,,,,,,,,,,,1.0,H7R5X1,11.0,6.0,,4.0,9.0,6.0,1.0,,2.0,,2.0,2.0,3.0,2.0,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,6.0,2.0,6.0,7.0,4.0,7.0,4.0,6.0,5.0,6.0,6.0,1.0,1.0,1.0,4.0,5.0,5.0,1.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0,1.0,2.0,3.0,2.0,3.0,0.0,1.0,0.0,9.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,,,,,,2.0,3.0,1.0,2.0,90.0,80.0,80.0,1.0,1.0,8.0,,9.0,,8.0,,,,1.0,10.0,1.0,8.0,10.0,0.0,,,,,1.0,5.0,20250910.0,2.0,1100.0,1df70897-5688-f011-b3cd-0022486d9fd1,3.0,24040.0,0.0,Laval,Laval—Les Îles,1.0,3.0,18.333333333333332,1.0,0.896474301815033,-1.8116621000324677,0.022479991624083137,2.0,2.0,3.0,2.0,-0.6315463225861506,0.3921967139906615,-1.4449163660338693,1.6120344641698214
346,2025-09-06 11:27:50,2025-09-06 11:42:09,100.0,858.0,1.0,2025-09-06 11:42:09,R_6L838rseFmOdOHD,1.0,1.0,48.0,1.0,1.0,,French,,,,,,,,,,,,,,,,,,,1.0,J5X3K2,7.0,1.0,,1.0,6.0,2.0,1.0,,3.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,6.0,5.0,5.0,6.0,1.0,6.0,7.0,6.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,5.0,10.0,10.0,8.0,4.0,4.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,40.0,75.0,50.0,0.0,0.0,2.0,5.0,2.0,1.0,100.0,100.0,100.0,1.0,1.0,2.0,,2.0,,1.0,,2.0,,5.0,0.0,10.0,0.0,1.0,10.0,0.0,1.0,10.0,10.0,2.0,2.0,20250906.0,1.0,858.0,1dfe0897-5688-f011-b3cd-0022486d9fd1,1.0,24050.0,0.0,Lanaudière,Montcalm,1.0,2.0,14.3,1.0,0.7179500460624695,1.651910262803456,0.6472858784259045,1.0,1.0,1.0,1.0,0.7793021081876353,-0.04017789782149169,-0.41044079736119965,-1.6681450539334577
347,2025-09-03 10:11:02,2025-09-03 10:24:28,100.0,806.0,1.0,2025-09-03 10:24:28,R_5RkKmuGzzoauLE5,1.0,1.0,45.0,1.0,2.0,,French,,,,,,,,,,,,,,,,,,,1.0,J8C2W9,7.0,1.0,,1.0,4.0,5.0,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,3.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,5.0,5.0,2.0,1.0,6.0,0.0,6.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,10.0,10.0,10.0,10.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,0.0,100.0,0.0,25.0,0.0,3.0,2.0,1.0,3.0,15.0,75.0,55.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,10.0,0.0,10.0,0.0,2.0,4.0,,8.0,2.0,10.0,2.0,6.0,20250903.0,1.0,806.0,1e010997-5688-f011-b3cd-0022486d9fd1,1.0,24038.0,0.0,Laurentides,Laurentides–Labelle,3.0,2.0,13.433333333333334,1.0,0.9979069232940674,1.651910262803456,-0.3519877551724145,1.0,1.0,1.0,1.0,0.7793021081876353,1.1621454749734466,-1.4449163660338693,-1.6681450539334577
