TYPEINCIDENT,DESCRIPTION,DATEINCIDENT,ANNEE,OBJECTID,DATETEXTE,x,y
1,Accident avec blessés,8/11/2023 4:00:00 AM,2023,259,2023-08-11,-8000270.1506,5684123.122
1,Accident avec blessés,9/22/2024 4:00:00 AM,2024,260,2024-09-22,-8013828.8072,5671861.7743
1,Accident avec blessés,7/10/2024 4:00:00 AM,2024,261,2024-07-10,-8002472.8912,5684142.4318
1,Accident avec blessés,2/11/2023 5:00:00 AM,2023,262,2023-02-11,-8003317.1033,5684596.927
1,Accident avec blessés,6/20/2022 4:00:00 AM,2022,263,2022-06-20,-8010905.306,5682427.2902
1,Accident avec blessés,5/18/2024 4:00:00 AM,2024,264,2024-05-18,-8005225.7427,5682620.66659999
1,Accident avec blessés,9/7/2022 4:00:00 AM,2022,265,2022-09-07,-8001044.3943,5686998.451
1,Accident avec blessés,12/29/2023 5:00:00 AM,2023,266,2023-12-29,-8010604.0922,5688172.7194
1,Accident avec blessés,11/7/2022 5:00:00 AM,2022,267,2022-11-07,-8003468.5557,5686495.409
1,Accident avec blessés,10/4/2022 4:00:00 AM,2022,268,2022-10-04,-8010231.3967,5685206.1119
1,Accident avec blessés,12/19/2024 5:00:00 AM,2024,269,2024-12-19,-8000264.2932,5684235.846
1,Accident avec blessés,8/18/2024 4:00:00 AM,2024,270,2024-08-18,-8009643.8886,5684747.6267
1,Accident avec blessés,9/30/2022 4:00:00 AM,2022,271,2022-09-30,-8011466.6045,5681976.9959
1,Accident avec blessés,5/11/2023 4:00:00 AM,2023,272,2023-05-11,-8000553.6429,5685989.4494
1,Accident avec blessés,5/9/2023 4:00:00 AM,2023,273,2023-05-09,-8009278.4857,5681152.6336
1,Accident avec blessés,4/21/2023 4:00:00 AM,2023,274,2023-04-21,-8000600.3099,5685824.6832
1,Accident avec blessés,3/8/2023 5:00:00 AM,2023,275,2023-03-08,-8008934.8994,5683266.4023
1,Accident avec blessés,6/23/2022 4:00:00 AM,2022,276,2022-06-23,-8009643.8886,5684747.6267
1,Accident avec blessés,10/16/2024 4:00:00 AM,2024,277,2024-10-16,-8013736.9074,5672126.9343
1,Accident avec blessés,3/13/2023 4:00:00 AM,2023,278,2023-03-13,-8003519.8222,5684518.3386
1,Accident avec blessés,4/17/2023 4:00:00 AM,2023,279,2023-04-17,-8004999.1201,5687676.928
1,Accident avec blessés,9/29/2022 4:00:00 AM,2022,280,2022-09-29,-8011816.513,5678275.8829
1,Accident avec blessés,9/29/2022 4:00:00 AM,2022,281,2022-09-29,-8005946.3953,5684495.8568
1,Accident avec blessés,12/21/2023 5:00:00 AM,2023,282,2023-12-21,-8000828.4535,5688407.5913
1,Accident avec blessés,11/28/2022 5:00:00 AM,2022,283,2022-11-28,-8004314.1498,5683430.5302
1,Accident avec blessés,4/3/2024 4:00:00 AM,2024,284,2024-04-03,-8008284.7621,5683322.3158
1,Accident avec blessés,12/19/2023 5:00:00 AM,2023,285,2023-12-19,-8020310.3298,5675168.5176
1,Accident avec blessés,10/25/2024 4:00:00 AM,2024,286,2024-10-25,-8007701.63,5679601.6135
1,Accident avec blessés,7/6/2023 4:00:00 AM,2023,287,2023-07-06,-8002759.3957,5682447.1641
1,Accident avec blessés,10/1/2022 4:00:00 AM,2022,288,2022-10-01,-8003919.1986,5683668.7138
1,Accident avec blessés,2/21/2024 5:00:00 AM,2024,289,2024-02-21,-8011645.5697,5675287.3647
1,Accident avec blessés,4/17/2024 4:00:00 AM,2024,290,2024-04-17,-8002324.0088,5685569.1466
1,Accident avec blessés,10/18/2023 4:00:00 AM,2023,291,2023-10-18,-8001309.2927,5686288.1091
1,Accident avec blessés,10/2/2022 4:00:00 AM,2022,292,2022-10-02,-8002006.2408,5679113.4596
1,Accident avec blessés,12/23/2022 5:00:00 AM,2022,293,2022-12-23,-8012203.3563,5685095.6186
1,Accident avec blessés,9/4/2024 4:00:00 AM,2024,294,2024-09-04,-8007548.5049,5681401.1293
1,Accident avec blessés,1/3/2023 5:00:00 AM,2023,295,2023-01-03,-8002316.4529,5685227.4462
1,Accident avec blessés,10/19/2023 4:00:00 AM,2023,296,2023-10-19,-8011504.5792,5685433.5913
1,Accident avec blessés,1/9/2022 5:00:00 AM,2022,297,2022-01-09,-8023679.2799,5682034.2387
1,Accident avec blessés,9/24/2022 4:00:00 AM,2022,298,2022-09-24,-8005930.9036,5685310.6105
1,Accident avec blessés,5/18/2023 4:00:00 AM,2023,299,2023-05-18,-7998302.4905,5686169.0468
1,Accident avec blessés,10/3/2022 4:00:00 AM,2022,300,2022-10-03,-7998542.3294,5679334.6463
1,Accident avec blessés,2/7/2023 5:00:00 AM,2023,301,2023-02-07,-8002549.4238,5685110.2706
1,Accident avec blessés,2/27/2023 5:00:00 AM,2023,302,2023-02-27,-7999048.2471,5682118.0418
1,Accident avec blessés,3/26/2023 4:00:00 AM,2023,303,2023-03-26,-7995387.6115,5684409.3885
1,Accident avec blessés,9/6/2024 4:00:00 AM,2024,304,2024-09-06,-8002472.8912,5684142.4318
1,Accident avec blessés,3/23/2023 4:00:00 AM,2023,305,2023-03-23,-8004610.3963,5684527.0778
1,Accident avec blessés,12/23/2022 5:00:00 AM,2022,306,2022-12-23,-7999042.173,5679585.3248
1,Accident avec blessés,1/18/2023 5:00:00 AM,2023,307,2023-01-18,-8005014.0988,5690580.9404
1,Accident avec blessés,9/21/2022 4:00:00 AM,2022,308,2022-09-21,-8002211.905,5685345.9839
1,Accident avec blessés,12/26/2022 5:00:00 AM,2022,309,2022-12-26,-8014410.0609,5692429.0105
1,Accident avec blessés,7/6/2024 4:00:00 AM,2024,310,2024-07-06,-8010554.5724,5683302.0856
1,Accident avec blessés,3/31/2023 4:00:00 AM,2023,311,2023-03-31,-8000366.2951,5689221.3201
1,Accident avec blessés,1/21/2024 5:00:00 AM,2024,312,2024-01-21,-8005318.4452,5680233.7599
1,Accident avec blessés,11/20/2023 5:00:00 AM,2023,313,2023-11-20,-8000570.5797,5681606.2804
1,Accident avec blessés,2/10/2023 5:00:00 AM,2023,314,2023-02-10,-8003439.0223,5684117.1807
1,Accident avec blessés,12/10/2022 5:00:00 AM,2022,315,2022-12-10,-7999029.9958,5679367.8355
1,Accident avec blessés,5/9/2023 4:00:00 AM,2023,316,2023-05-09,-8009535.116,5697994.8738
1,Accident avec blessés,8/30/2024 4:00:00 AM,2024,317,2024-08-30,-7999362.6679,5686136.948
1,Accident avec blessés,8/31/2024 4:00:00 AM,2024,318,2024-08-31,-8000600.3099,5685824.6832
1,Accident avec blessés,10/5/2022 4:00:00 AM,2022,319,2022-10-05,-8000852.3469,5686508.5709
1,Accident avec blessés,11/12/2022 5:00:00 AM,2022,320,2022-11-12,-8000361.6316,5689213.2263
1,Accident avec blessés,9/3/2024 4:00:00 AM,2024,321,2024-09-03,-8008231.2715,5686418.3472
1,Accident avec blessés,11/10/2022 5:00:00 AM,2022,322,2022-11-10,-8002133.9038,5685191.4187
1,Accident avec blessés,4/16/2023 4:00:00 AM,2023,323,2023-04-16,-8003178.9255,5683545.6541
1,Accident avec blessés,12/28/2023 5:00:00 AM,2023,324,2023-12-28,-8011932.8364,5681567.7652
1,Accident avec blessés,10/30/2023 4:00:00 AM,2023,325,2023-10-30,-8004156.7454,5678576.8381
1,Accident avec blessés,11/16/2022 5:00:00 AM,2022,326,2022-11-16,-8003448.2088,5683737.2644
1,Accident avec blessés,9/10/2024 4:00:00 AM,2024,327,2024-09-10,-8002929.3843,5681298.7593
1,Accident avec blessés,4/9/2024 4:00:00 AM,2024,328,2024-04-09,-8003317.1033,5684596.927
1,Accident avec blessés,11/2/2023 4:00:00 AM,2023,329,2023-11-02,-8003909.4996,5681994.026
1,Accident avec blessés,10/4/2022 4:00:00 AM,2022,330,2022-10-04,-8003733.4305,5678694.729
1,Accident avec blessés,8/15/2023 4:00:00 AM,2023,331,2023-08-15,-8001667.2848,5685988.93770001
1,Accident avec blessés,6/15/2024 4:00:00 AM,2024,332,2024-06-15,-8003422.2239,5679562.6323
1,Accident avec blessés,3/16/2023 4:00:00 AM,2023,333,2023-03-16,-8002825.087,5683784.6409
1,Accident avec blessés,7/3/2022 4:00:00 AM,2022,334,2022-07-03,-7998701.426,5686523.4493
1,Accident avec blessés,3/21/2024 4:00:00 AM,2024,335,2024-03-21,-7999068.485,5679369.0852
1,Accident avec blessés,11/16/2022 5:00:00 AM,2022,336,2022-11-16,-8011454.0737,5692304.1391
1,Accident avec blessés,9/30/2024 4:00:00 AM,2024,337,2024-09-30,-8015379.743,5683928.0625
1,Accident avec blessés,8/1/2024 4:00:00 AM,2024,338,2024-08-01,-8021361.4579,5682649.9885
1,Accident avec blessés,8/5/2024 4:00:00 AM,2024,339,2024-08-05,-8002245.5338,5685412.4645
1,Accident avec blessés,2/28/2023 5:00:00 AM,2023,340,2023-02-28,-7995734.4785,5688068.7647
1,Accident avec blessés,5/28/2024 4:00:00 AM,2024,341,2024-05-28,-8007649.2795,5679783.65
1,Accident avec blessés,10/11/2022 4:00:00 AM,2022,342,2022-10-11,-7997315.6743,5686554.9731
1,Accident avec blessés,7/28/2022 4:00:00 AM,2022,343,2022-07-28,-8004893.1928,5682868.2984
1,Accident avec blessés,3/26/2023 4:00:00 AM,2023,344,2023-03-26,-8001974.5153,5685234.4778
1,Accident avec blessés,5/26/2023 4:00:00 AM,2023,345,2023-05-26,-8000910.4183,5679269.6112
1,Accident avec blessés,10/18/2024 4:00:00 AM,2024,346,2024-10-18,-8009946.2923,5683568.965
1,Accident avec blessés,1/14/2023 5:00:00 AM,2023,347,2023-01-14,-8003196.1613,5680585.453
1,Accident avec blessés,1/9/2023 5:00:00 AM,2023,348,2023-01-09,-8003519.8222,5684518.3386
1,Accident avec blessés,11/17/2022 5:00:00 AM,2022,349,2022-11-17,-8010151.9961,5685351.3981
1,Accident avec blessés,11/2/2023 4:00:00 AM,2023,350,2023-11-02,-8002878.3011,5684874.107
1,Accident avec blessés,11/16/2022 5:00:00 AM,2022,351,2022-11-16,-8012675.0714,5689096.7296
1,Accident avec blessés,11/17/2022 5:00:00 AM,2022,352,2022-11-17,-8024623.1517,5676647.0342
1,Accident avec blessés,1/14/2024 5:00:00 AM,2024,353,2024-01-14,-7998315.8405,5689978.6551
1,Accident avec blessés,12/8/2022 5:00:00 AM,2022,354,2022-12-08,-8012662.452,5681215.5612
1,Accident avec blessés,2/20/2023 5:00:00 AM,2023,355,2023-02-20,-8022636.9921,5672088.06229999
1,Accident avec blessés,1/13/2023 5:00:00 AM,2023,356,2023-01-13,-8015295.9834,5689221.1625
1,Accident avec blessés,12/28/2022 5:00:00 AM,2022,357,2022-12-28,-8007013.3191,5684965.5053
1,Accident avec blessés,12/1/2022 5:00:00 AM,2022,358,2022-12-01,-8004443.9912,5681327.9255
1,Accident avec blessés,1/16/2024 5:00:00 AM,2024,359,2024-01-16,-7999125.7759,5682490.7204
1,Accident avec blessés,10/13/2022 4:00:00 AM,2022,360,2022-10-13,-8009131.3801,5685423.6958
1,Accident avec blessés,12/1/2022 5:00:00 AM,2022,361,2022-12-01,-8002414.3179,5685203.1221
1,Accident avec blessés,11/18/2022 5:00:00 AM,2022,362,2022-11-18,-8003247.8745,5685944.4635
1,Accident avec blessés,8/25/2023 4:00:00 AM,2023,363,2023-08-25,-8000366.2951,5689221.3201
1,Accident avec blessés,11/19/2022 5:00:00 AM,2022,364,2022-11-19,-8004076.4357,5684544.3837
1,Accident avec blessés,3/14/2024 4:00:00 AM,2024,365,2024-03-14,-8014446.5991,5683031.1203
1,Accident avec blessés,9/28/2022 4:00:00 AM,2022,366,2022-09-28,-8000724.094,5686443.8184
1,Accident avec blessés,10/14/2022 4:00:00 AM,2022,367,2022-10-14,-8022922.3341,5682380.4779
1,Accident avec blessés,11/19/2022 5:00:00 AM,2022,368,2022-11-19,-7998856.0593,5686115.0293
1,Accident avec blessés,6/18/2024 4:00:00 AM,2024,369,2024-06-18,-8002787.2379,5684917.927
1,Accident avec blessés,6/20/2024 4:00:00 AM,2024,370,2024-06-20,-7997217.8454,5686583.891
1,Accident avec blessés,1/16/2023 5:00:00 AM,2023,371,2023-01-16,-8022281.6774,5672440.6911
1,Accident avec blessés,8/30/2022 4:00:00 AM,2022,372,2022-08-30,-8010109.9609,5688655.4397
1,Accident avec blessés,6/19/2024 4:00:00 AM,2024,373,2024-06-19,-8024924.5565,5669711.0887
1,Accident avec blessés,12/19/2022 5:00:00 AM,2022,374,2022-12-19,-8006203.4701,5684487.8013
1,Accident avec blessés,12/19/2022 5:00:00 AM,2022,375,2022-12-19,-8003428.9173,5683264.1084
1,Accident avec blessés,11/16/2022 5:00:00 AM,2022,376,2022-11-16,-8006294.0195,5684574.8996
1,Accident avec blessés,3/3/2023 5:00:00 AM,2023,377,2023-03-03,-7998032.9556,5686288.0037
1,Accident avec blessés,12/15/2022 5:00:00 AM,2022,378,2022-12-15,-8008179.6297,5692406.9381
1,Accident avec blessés,10/4/2022 4:00:00 AM,2022,379,2022-10-04,-8014964.2223,5684593.1548
1,Accident avec blessés,11/22/2023 5:00:00 AM,2023,380,2023-11-22,-7999027.0587,5679289.6779
1,Accident avec blessés,7/28/2022 4:00:00 AM,2022,381,2022-07-28,-8004068.6285,5684504.7211
1,Accident avec blessés,2/14/2023 5:00:00 AM,2023,382,2023-02-14,-8009378.3573,5695669.634
1,Accident avec blessés,5/29/2024 4:00:00 AM,2024,383,2024-05-29,-8002883.4885,5684004.3817
1,Accident avec blessés,5/21/2024 4:00:00 AM,2024,384,2024-05-21,-8002382.1206,5686676.4783
1,Accident avec blessés,2/2/2022 5:00:00 AM,2022,385,2022-02-02,-8003681.4368,5682112.9889
1,Accident avec blessés,1/23/2024 5:00:00 AM,2024,386,2024-01-23,-8002340.9415,5685255.7238
1,Accident avec blessés,11/25/2023 5:00:00 AM,2023,387,2023-11-25,-8004513.7857,5683220.677
1,Accident avec blessés,11/10/2024 5:00:00 AM,2024,388,2024-11-10,-8003300.52,5683843.925
1,Accident avec blessés,7/7/2022 4:00:00 AM,2022,389,2022-07-07,-8000732.2585,5687254.3646
1,Accident avec blessés,3/22/2024 4:00:00 AM,2024,390,2024-03-22,-8008229.8539,5685311.9362
1,Accident avec blessés,3/27/2024 4:00:00 AM,2024,391,2024-03-27,-8005947.9214,5684481.1254
1,Accident avec blessés,12/3/2024 5:00:00 AM,2024,392,2024-12-03,-8002859.2158,5683954.5085
1,Accident avec blessés,11/1/2024 4:00:00 AM,2024,393,2024-11-01,-8024189.7771,5670579.9508
1,Accident avec blessés,8/2/2023 4:00:00 AM,2023,394,2023-08-02,-7999822.4882,5692604.7788
1,Accident avec blessés,11/4/2022 4:00:00 AM,2022,395,2022-11-04,-8005947.9777,5684480.5814
1,Accident avec blessés,2/15/2023 5:00:00 AM,2023,396,2023-02-15,-7999138.951,5687203.1496
1,Accident avec blessés,3/24/2024 4:00:00 AM,2024,397,2024-03-24,-8011454.0737,5692304.1391
1,Accident avec blessés,4/9/2024 4:00:00 AM,2024,398,2024-04-09,-8021291.4111,5683345.5199
1,Accident avec blessés,12/3/2024 5:00:00 AM,2024,399,2024-12-03,-8002340.9415,5685255.7238
1,Accident avec blessés,12/5/2024 5:00:00 AM,2024,400,2024-12-05,-8004143.5919,5686317.498
1,Accident avec blessés,9/9/2022 4:00:00 AM,2022,401,2022-09-09,-8002581.1465,5685088.5701
1,Accident avec blessés,3/21/2022 4:00:00 AM,2022,402,2022-03-21,-8012026.3858,5685085.5781
1,Accident avec blessés,4/21/2023 4:00:00 AM,2023,403,2023-04-21,-8004068.6285,5684504.7211
1,Accident avec blessés,11/23/2023 5:00:00 AM,2023,404,2023-11-23,-7999585.0209,5686091.5561
1,Accident avec blessés,5/18/2022 4:00:00 AM,2022,405,2022-05-18,-7999029.9958,5679367.8355
1,Accident avec blessés,6/6/2022 4:00:00 AM,2022,406,2022-06-06,-7998349.1121,5692356.3746
1,Accident avec blessés,2/28/2023 5:00:00 AM,2023,407,2023-02-28,-8007692.2825,5684378.2227
1,Accident avec blessés,5/27/2023 4:00:00 AM,2023,408,2023-05-27,-8002594.5722,5685119.4691
1,Accident avec blessés,5/31/2022 4:00:00 AM,2022,409,2022-05-31,-8002655.17,5685856.3696
1,Accident avec blessés,10/3/2024 4:00:00 AM,2024,410,2024-10-03,-8004987.9767,5688449.2749
1,Accident avec blessés,10/18/2024 4:00:00 AM,2024,411,2024-10-18,-8008713.2213,5684277.1201
1,Accident avec blessés,3/8/2024 5:00:00 AM,2024,412,2024-03-08,-8004133.0736,5686298.2425
1,Accident avec blessés,9/6/2024 4:00:00 AM,2024,413,2024-09-06,-8001778.1601,5685888.1237
1,Accident avec blessés,10/5/2024 4:00:00 AM,2024,414,2024-10-05,-8005805.7308,5691170.6088
1,Accident avec blessés,7/25/2024 4:00:00 AM,2024,415,2024-07-25,-8005705.234,5685298.3562
1,Accident avec blessés,12/1/2022 5:00:00 AM,2022,416,2022-12-01,-8000877.1035,5687414.7814
1,Accident avec blessés,6/3/2024 4:00:00 AM,2024,417,2024-06-03,-8004213.6996,5683269.2996
1,Accident avec blessés,3/2/2023 5:00:00 AM,2023,418,2023-03-02,-8011068.8157,5692440.3813
1,Accident avec blessés,4/6/2023 4:00:00 AM,2023,419,2023-04-06,-8001421.0279,5684076.5155
1,Accident avec blessés,12/7/2023 5:00:00 AM,2023,420,2023-12-07,-7999020.5172,5679034.3529
1,Accident avec blessés,12/7/2023 5:00:00 AM,2023,421,2023-12-07,-8014245.4387,5683963.6124
1,Accident avec blessés,3/27/2023 4:00:00 AM,2023,422,2023-03-27,-8000214.4174,5685991.4671
1,Accident avec blessés,4/9/2023 4:00:00 AM,2023,423,2023-04-09,-8002211.905,5685345.9839
1,Accident avec blessés,4/14/2023 4:00:00 AM,2023,424,2023-04-14,-8000831.9963,5687900.4218
1,Accident avec blessés,9/5/2023 4:00:00 AM,2023,425,2023-09-05,-8014493.4063,5682647.4565
1,Accident avec blessés,12/3/2022 5:00:00 AM,2022,426,2022-12-03,-8008593.2282,5684321.9428
1,Accident avec blessés,11/19/2022 5:00:00 AM,2022,427,2022-11-19,-7999414.9342,5680437.4267
1,Accident avec blessés,5/20/2024 4:00:00 AM,2024,428,2024-05-20,-8009923.0077,5681830.2838
1,Accident avec blessés,6/25/2022 4:00:00 AM,2022,429,2022-06-25,-8002341.1382,5685255.5839
1,Accident avec blessés,10/11/2023 4:00:00 AM,2023,430,2023-10-11,-7999723.9622,5692318.4575
1,Accident avec blessés,9/2/2022 4:00:00 AM,2022,431,2022-09-02,-8001088.6426,5679190.2327
1,Accident avec blessés,9/15/2022 4:00:00 AM,2022,432,2022-09-15,-8002211.905,5685345.9839
1,Accident avec blessés,10/12/2022 4:00:00 AM,2022,433,2022-10-12,-8014479.658,5678209.3576
1,Accident avec blessés,11/7/2022 5:00:00 AM,2022,434,2022-11-07,-7999640.9926,5684295.034
1,Accident avec blessés,10/24/2022 4:00:00 AM,2022,435,2022-10-24,-8003174.7238,5681454.3501
1,Accident avec blessés,12/21/2022 5:00:00 AM,2022,436,2022-12-21,-8003571.5633,5684626.4067
1,Accident avec blessés,9/16/2023 4:00:00 AM,2023,437,2023-09-16,-8006443.8052,5699666.7621
1,Accident avec blessés,9/23/2023 4:00:00 AM,2023,438,2023-09-23,-8003476.4373,5684433.1318
1,Accident avec blessés,10/5/2023 4:00:00 AM,2023,439,2023-10-05,-8009150.6888,5688687.2686
1,Accident avec blessés,12/11/2022 5:00:00 AM,2022,440,2022-12-11,-8003096.9419,5684685.7813
1,Accident avec blessés,5/10/2023 4:00:00 AM,2023,441,2023-05-10,-8009480.2868,5683851.4703
1,Accident avec blessés,3/8/2024 5:00:00 AM,2024,442,2024-03-08,-8011669.6589,5683587.4503
1,Accident avec blessés,6/25/2023 4:00:00 AM,2023,443,2023-06-25,-7995547.0029,5688955.1373
1,Accident avec blessés,4/1/2024 4:00:00 AM,2024,444,2024-04-01,-8011163.7618,5687894.8629
1,Accident avec blessés,9/30/2024 4:00:00 AM,2024,445,2024-09-30,-7995554.5902,5688845.147
1,Accident avec blessés,9/2/2022 4:00:00 AM,2022,446,2022-09-02,-8013555.4747,5680284.2529
1,Accident avec blessés,10/24/2022 4:00:00 AM,2022,447,2022-10-24,-8012719.4313,5678008.4749
1,Accident avec blessés,5/29/2023 4:00:00 AM,2023,448,2023-05-29,-7995547.0029,5688955.1373
1,Accident avec blessés,5/17/2022 4:00:00 AM,2022,449,2022-05-17,-8016165.2404,5683897.376
1,Accident avec blessés,7/20/2024 4:00:00 AM,2024,450,2024-07-20,-7998352.9362,5689851.3444
1,Accident avec blessés,11/22/2023 5:00:00 AM,2023,451,2023-11-22,-8003492.8721,5683590.4605
1,Accident avec blessés,9/13/2022 4:00:00 AM,2022,452,2022-09-13,-8016925.0553,5670182.4125
1,Accident avec blessés,3/27/2023 4:00:00 AM,2023,453,2023-03-27,-8003439.478,5682547.1226
1,Accident avec blessés,4/11/2023 4:00:00 AM,2023,454,2023-04-11,-8003370.7136,5683851.9046
1,Accident avec blessés,3/11/2023 5:00:00 AM,2023,455,2023-03-11,-8006118.255,5684104.941
1,Accident avec blessés,10/26/2023 4:00:00 AM,2023,456,2023-10-26,-8002825.087,5683784.6409
1,Accident avec blessés,5/30/2023 4:00:00 AM,2023,457,2023-05-30,-7998133.7201,5686245.1999
1,Accident avec blessés,3/14/2023 4:00:00 AM,2023,458,2023-03-14,-8014392.9618,5679576.3432
1,Accident avec blessés,5/16/2023 4:00:00 AM,2023,459,2023-05-16,-8000831.9963,5687900.4218
1,Accident avec blessés,10/27/2023 4:00:00 AM,2023,460,2023-10-27,-8014361.5662,5679897.5812
1,Accident avec blessés,6/8/2023 4:00:00 AM,2023,461,2023-06-08,-8000582.9445,5689225.4627
1,Accident avec blessés,9/11/2024 4:00:00 AM,2024,462,2024-09-11,-8004143.5919,5686317.498
1,Accident avec blessés,2/7/2023 5:00:00 AM,2023,463,2023-02-07,-7997830.4338,5688394.4952
1,Accident avec blessés,12/6/2024 5:00:00 AM,2024,464,2024-12-06,-8008392.6394,5684413.8503
1,Accident avec blessés,11/25/2022 5:00:00 AM,2022,465,2022-11-25,-8000438.6042,5685989.4203
1,Accident avec blessés,11/23/2023 5:00:00 AM,2023,466,2023-11-23,-8015465.3837,5690073.1794
1,Accident avec blessés,6/25/2024 4:00:00 AM,2024,467,2024-06-25,-8010926.4171,5685180.66
1,Accident avec blessés,11/25/2023 5:00:00 AM,2023,468,2023-11-25,-8010392.5004,5683176.1372
1,Accident avec blessés,8/21/2023 4:00:00 AM,2023,469,2023-08-21,-8003448.4601,5683841.631
1,Accident avec blessés,8/21/2023 4:00:00 AM,2023,470,2023-08-21,-8003565.1943,5684740.0684
1,Accident avec blessés,10/29/2023 4:00:00 AM,2023,471,2023-10-29,-8000360.3272,5685307.4513
1,Accident avec blessés,1/20/2023 5:00:00 AM,2023,472,2023-01-20,-8005947.9214,5684481.1254
1,Accident avec blessés,1/20/2023 5:00:00 AM,2023,473,2023-01-20,-8003362.7073,5684336.7175
1,Accident avec blessés,8/16/2023 4:00:00 AM,2023,474,2023-08-16,-8011476.8512,5685121.8183
1,Accident avec blessés,5/8/2023 4:00:00 AM,2023,475,2023-05-08,-8015471.1686,5690434.7329
1,Accident avec blessés,1/5/2024 5:00:00 AM,2024,476,2024-01-05,-8002521.7949,5684889.7068
1,Accident avec blessés,1/21/2023 5:00:00 AM,2023,477,2023-01-21,-7998086.8114,5688244.7268
1,Accident avec blessés,5/13/2023 4:00:00 AM,2023,478,2023-05-13,-8013188.5243,5680889.3136
1,Accident avec blessés,10/5/2023 4:00:00 AM,2023,479,2023-10-05,-8009643.8886,5684747.6267
1,Accident avec blessés,9/2/2023 4:00:00 AM,2023,480,2023-09-02,-8008595.9298,5685304.9955
1,Accident avec blessés,9/7/2023 4:00:00 AM,2023,481,2023-09-07,-7998513.7558,5686098.9027
